epoch,validity,latitude,longitude,Heading,#SVs,Speed (MPH),epoch2,lat_dec,long_dec
1685299576954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:16.954,XX,XX
1685299577953,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:17.953,XX,XX
1685299578954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:18.954,XX,XX
1685299579953,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:19.953,XX,XX
1685299580953,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:20.953,XX,XX
1685299581954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:21.954,XX,XX
1685299582954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:22.954,XX,XX
1685299583954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:23.954,XX,XX
1685299584953,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:24.953,XX,XX
1685299585954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:25.954,XX,XX
1685299586954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:26.954,XX,XX
1685299587954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:27.954,XX,XX
1685299588954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:28.954,XX,XX
1685299589954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:29.954,XX,XX
1685299590954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:30.954,XX,XX
1685299591953,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:31.953,XX,XX
1685299592954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:32.954,XX,XX
1685299593954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:33.954,XX,XX
1685299594954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:34.954,XX,XX
1685299595954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:35.954,XX,XX
1685299596953,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:36.953,XX,XX
1685299597953,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:37.953,XX,XX
1685299598954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:38.954,XX,XX
1685299599954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:39.954,XX,XX
1685299600954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:40.954,XX,XX
1685299601954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:41.954,XX,XX
1685299602954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:42.954,XX,XX
1685299603954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:43.954,XX,XX
1685299604954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:44.954,XX,XX
1685299605954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:45.954,XX,XX
1685299606954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:46.954,XX,XX
1685299607955,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:47.955,XX,XX
1685299608955,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:48.955,XX,XX
1685299609988,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:49.988,XX,XX
1685299610955,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:50.955,XX,XX
1685299611955,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:51.955,XX,XX
1685299612989,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:46:52.989,XX,XX
1685299613955,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:46:53.955,XX,XX
1685299614957,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:46:54.957,XX,XX
1685299615991,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:46:55.991,XX,XX
1685299616957,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:46:56.957,XX,XX
